Performance dos anúncios
1 de janeiro de 2026 - 6 de julho de 2026
Dia,Status do anúncio,Tipo de anúncio,URL final,URLs de beacon,Título,Título longo 1,Título longo 2,Título longo 3,Título longo 4,Título longo 5,Título 1,Posição do título 1,Título 2,Posição do título 2,Título 3,Posição do título 3,Título 4,Posição do título 4,Título 5,Posição do título 5,Título 6,Posição do título 6,Título 7,Posição do título 7,Título 8,Posição do título 8,Título 9,Posição do título 9,Título 10,Posição do título 10,Título 11,Posição do título 11,Título 12,Posição do título 12,Título 13,Posição do título 13,Título 14,Posição do título 14,Título 15,Posição do título 15,Descrição,Descrição 1,Posição da descrição 1,Descrição 2,Posição da descrição 2,Descrição 3,Posição da descrição 3,Descrição 4,Posição da descrição 4,Descrição 5,Código do logotipo,Nome da empresa,Vídeo,Texto de call-to-action,Texto de call-to-action 1,Texto de call-to-action 2,Texto de call-to-action 3,Texto de call-to-action 4,Texto de call-to-action 5,Título da call-to-action,ID do vídeo,Banner complementar,Nome do anúncio,URL de visualização,Caminho 1,Caminho 2,Sugestão de anúncio aplicada automaticamente,URL final para dispositivos móveis,Modelo de acompanhamento,Sufixo do URL final,Parâmetro personalizado,Campanha,Grupo de anúncios,Tipo de campanha,Subtipo da campanha,URL final do anúncio,URL final para dispositivos móveis do anúncio,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Conversões,Conv. de visualização,Custo / conv.,Taxa de conv.
2026-06-10,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,35,2.954,"1,18%",BRL,"0,74","25,93","201,00",0,"0,13","574,29%"
2026-04-10,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,34,1.535,"2,21%",BRL,"1,38","46,93","173,00",0,"0,27","508,82%"
2026-01-27,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,33,1.220,"2,70%",BRL,"1,34","44,32","162,84",0,"0,27","493,45%"
2026-04-09,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,33,1.266,"2,61%",BRL,"1,50","49,36","152,46",0,"0,32","461,99%"
2026-01-20,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,28,1.142,"2,45%",BRL,"1,62","45,28","176,00",0,"0,26","628,57%"
2026-01-29,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,28,684,"4,09%",BRL,"1,93","53,92","162,00",0,"0,33","578,57%"
2026-02-01,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,27,993,"2,72%",BRL,"1,05","28,24","139,00",0,"0,20","514,81%"
2026-01-20,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,26,896,"2,90%",BRL,"4,04","105,07","132,00",0,"0,80","507,69%"
2026-01-28,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,21,728,"2,88%",BRL,"1,84","38,72","108,51",0,"0,36","516,69%"
2026-01-30,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,17,559,"3,04%",BRL,"1,19","20,20","79,00",0,"0,26","464,71%"
2026-01-20,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,17,754,"2,25%",BRL,"0,89","15,06","147,00",0,"0,10","864,71%"
2026-01-27,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,16,668,"2,40%",BRL,"0,98","15,68","63,00",0,"0,25","393,75%"
2026-01-25,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,15,603,"2,49%",BRL,"0,87","13,09","54,00",0,"0,24","360,00%"
2026-01-16,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,15,317,"4,73%",BRL,"7,17","107,48","59,00",0,"1,82","393,33%"
2026-02-01,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,15,480,"3,13%",BRL,"4,44","66,57","76,00",0,"0,88","506,67%"
2026-02-02,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,14,403,"3,47%",BRL,"2,14","29,99","45,00",0,"0,67","321,43%"
2026-01-28,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,14,491,"2,85%",BRL,"1,60","22,39","48,00",0,"0,47","342,86%"
2026-01-31,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,13,488,"2,66%",BRL,"0,92","11,93","57,00",0,"0,21","438,46%"
